id,role,channel,date,ts,thread_ts,subtype,reactions,word_count,has_mention,has_url,active,mentions
User_0083,Member,phytochemicals,2021-07-06 09:00:01.020900,1625576401.0209,1625576401.020900,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",15,True,False,True,"User_0215,User_0073"
User_0215,Member,phytochemicals,2021-07-06 10:42:11.021100,1625582531.0211,1625576401.020900,,[],26,True,False,True,"User_0083,User_0073"
User_0083,Member,phytochemicals,2021-07-06 15:29:43.021600,1625599783.0216,1625576401.020900,,[],4,False,False,True,
User_0604,Member,phytochemicals,2021-08-23 21:27:11.018800,1629768431.0188,1629402012.018300,,[],38,True,False,True,User_0212
User_0059,Member,phytochemicals,2021-08-12 13:23:11.026100,1628788991.0261,1628611437.011600,,"[{""name"": ""+1"", ""users"": [""User_0212"", ""User_0604""], ""count"": 2}]",19,True,False,True,User_0212
User_0215,Member,phytochemicals,2021-08-12 15:51:01.026500,1628797861.0265,1628702103.025700,,"[{""name"": ""+1"", ""users"": [""User_0212""], ""count"": 1}, {""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",8,False,False,True,
User_0212,Member,phytochemicals,2021-08-12 20:46:42.026900,1628815602.0269,1628611437.011600,,[],14,True,False,True,"User_0604,User_0059"
User_0604,Member,phytochemicals,2021-08-12 21:00:12.027500,1628816412.0275,1628611437.011600,,"[{""name"": ""+1"", ""users"": [""User_0212""], ""count"": 1}]",2,True,False,True,User_0212
User_0408,Member,phytochemicals,2021-09-03 07:10:02.040300,1630667402.0403,1630613476.037200,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",1,False,False,True,
User_0387,Member,phytochemicals,2021-09-03 10:33:25.040900,1630679605.0409,,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",2,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-09-03 10:40:31.042100,1630680031.0421,,,"[{""name"": ""+1"", ""users"": [""User_0030"", ""User_0408""], ""count"": 2}]",17,False,False,True,
User_0212,Member,phytochemicals,2021-09-03 10:44:43.045100,1630680283.0451,,,[],68,True,False,True,"User_0408,User_0408"
User_0408,Member,phytochemicals,2021-10-07 05:28:31.086900,1633598911.0869,1633393485.080000,,[],1,False,False,True,
User_0212,Member,phytochemicals,2021-07-28 05:36:39.036000,1627464999.036,1627392086.035000,,[],69,True,False,True,User_0604
User_0212,Member,phytochemicals,2021-07-28 18:41:38.038300,1627512098.0383,,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0408"", ""User_0215""], ""count"": 3}, {""name"": ""gccr"", ""users"": [""User_0215""], ""count"": 1}, {""name"": ""+1::skin-tone-4"", ""users"": [""User_0059""], ""count"": 1}]",42,False,True,True,
User_0212,Member,phytochemicals,2021-09-02 06:34:00.033800,1630578840.0338,1630370446.017700,,[],6,True,False,True,User_0604
User_0212,Member,phytochemicals,2021-09-02 16:11:16.037200,1630613476.0372,1630613476.037200,,[],71,False,True,True,
User_0083,Member,phytochemicals,2021-09-02 16:40:10.038200,1630615210.0382,,,"[{""name"": ""heart"", ""users"": [""User_0212"", ""User_0244""], ""count"": 2}]",6,True,False,True,User_0212
User_0002,Leadership,phytochemicals,2021-09-02 16:44:07.039000,1630615447.039,,,"[{""name"": ""+1"", ""users"": [""User_0212"", ""User_0215""], ""count"": 2}]",9,False,False,True,
User_0244,Member,phytochemicals,2021-09-02 18:52:38.039500,1630623158.0395,,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",4,True,False,True,User_0212
User_0030,Member,phytochemicals,2021-09-02 20:38:46.040100,1630629526.0401,,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",9,False,False,True,
User_0212,Member,phytochemicals,2021-08-11 06:15:24.015400,1628676924.0154,1628611437.011600,,[],13,True,False,True,User_0215
User_0212,Member,phytochemicals,2021-08-11 06:18:37.015600,1628677117.0156,1628611437.011600,,[],72,True,False,True,"User_0059,User_0604,User_0059,User_0604"
User_0604,Member,phytochemicals,2021-08-11 11:18:24.015800,1628695104.0158,1628611437.011600,,[],18,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-08-11 11:21:21.016000,1628695281.016,1628611437.011600,,"[{""name"": ""+1"", ""users"": [""User_0604"", ""User_0059""], ""count"": 2}]",32,True,False,True,"User_0604,User_0059"
User_0212,Member,phytochemicals,2021-08-11 11:26:42.019800,1628695602.0198,,,"[{""name"": ""+1"", ""users"": [""User_0244""], ""count"": 1}, {""name"": ""pray"", ""users"": [""User_0244"", ""User_0030""], ""count"": 2}]",78,False,False,True,
User_0059,Member,phytochemicals,2021-08-11 12:08:52.022200,1628698132.0222,1628611437.011600,,[],25,True,False,True,"User_0212,User_0604"
User_0212,Member,phytochemicals,2021-08-11 12:10:44.022500,1628698244.0225,1628611437.011600,,[],7,False,False,True,
User_0212,Member,phytochemicals,2021-08-11 12:59:45.022700,1628701185.0227,1628611437.011600,,[],4,True,False,True,User_0604
User_0604,Member,phytochemicals,2021-08-11 13:04:13.022900,1628701453.0229,1628611437.011600,,[],17,True,False,True,"User_0212,User_0059"
User_0059,Member,phytochemicals,2021-08-11 13:06:03.023200,1628701563.0232,1628611437.011600,,[],7,False,False,True,
User_0212,Member,phytochemicals,2021-08-11 13:09:26.023400,1628701766.0234,1628611437.011600,,[],107,False,False,True,
User_0212,Member,phytochemicals,2021-08-11 13:12:40.023600,1628701960.0236,1628611437.011600,,[],14,False,True,True,
User_0212,Member,phytochemicals,2021-08-11 13:15:03.025700,1628702103.0257,1628702103.025700,,[],36,False,True,True,
User_0604,Member,phytochemicals,2021-08-11 22:58:14.025900,1628737094.0259,1628611437.011600,,"[{""name"": ""+1"", ""users"": [""User_0212""], ""count"": 1}]",2,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-09-06 08:44:27.002600,1630932267.0026,,,[],60,False,True,True,
User_0212,Member,phytochemicals,2021-09-06 08:45:54.004000,1630932354.004,,,[],32,False,False,True,
User_0002,Leadership,phytochemicals,2021-09-06 08:47:11.005100,1630932431.0051,,,[],16,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-09-06 09:24:14.006000,1630934654.006,,,[],19,True,False,True,User_0002
User_0002,Leadership,phytochemicals,2021-09-06 09:58:22.007000,1630936702.007,,,[],20,False,False,True,
User_0212,Member,phytochemicals,2021-09-06 10:07:07.008100,1630937227.0081,,,[],16,False,False,True,
User_0212,Member,phytochemicals,2021-09-06 10:11:30.011200,1630937490.0112,,,"[{""name"": ""+1"", ""users"": [""User_0604"", ""User_0074""], ""count"": 2}]",54,True,False,True,"User_0002,User_0059,User_0002"
User_0212,Member,phytochemicals,2021-08-13 07:15:07.033900,1628853307.0339,,,[],143,False,False,True,
User_0002,Leadership,phytochemicals,2021-08-13 08:23:24.038000,1628857404.038,1628857404.038000,,"[{""name"": ""heart"", ""users"": [""User_0212"", ""User_0059""], ""count"": 2}]",79,False,False,True,
User_0212,Member,phytochemicals,2021-08-13 08:35:28.038200,1628858128.0382,1628857404.038000,,[],75,True,False,True,User_0002
User_0002,Leadership,phytochemicals,2021-08-13 10:05:54.038400,1628863554.0384,1628857404.038000,,[],10,False,False,True,
User_0212,Member,phytochemicals,2021-08-13 10:08:31.038600,1628863711.0386,1628857404.038000,,[],15,False,True,True,
User_0212,Member,phytochemicals,2021-08-13 10:09:59.038800,1628863799.0388,1628857404.038000,,[],25,False,True,True,
User_0212,Member,phytochemicals,2021-08-13 10:13:36.041400,1628864016.0414,1628864016.041400,,"[{""name"": ""blush"", ""users"": [""User_0002"", ""User_0059"", ""User_0147""], ""count"": 3}]",44,True,True,True,"User_0604,User_0059,User_0002"
User_0083,Member,phytochemicals,2021-08-18 18:43:33.000400,1629326613.0004,,,"[{""name"": ""+1"", ""users"": [""User_0212""], ""count"": 1}]",0,False,False,True,
User_0212,Member,phytochemicals,2021-08-18 21:32:42.014400,1629336762.0144,1629336762.014400,,"[{""name"": ""heart"", ""users"": [""User_0244"", ""User_0030"", ""User_0408""], ""count"": 3}, {""name"": ""+1"", ""users"": [""User_0244"", ""User_0215"", ""User_0408"", ""User_0147""], ""count"": 4}]",325,True,True,True,"User_0604,User_0059,User_0002"
User_0030,Member,phytochemicals,2021-07-16 12:52:37.029900,1626454357.0299,1626287779.015400,,[],30,False,False,True,
User_0212,Member,phytochemicals,2021-07-16 13:37:25.030100,1626457045.0301,1626287779.015400,,"[{""name"": ""heart"", ""users"": [""User_0030""], ""count"": 1}]",76,False,False,True,
User_0212,Member,phytochemicals,2021-06-30 10:18:13.000200,1625062693.0002,,channel_join,[],5,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-06-30 10:18:13.000300,1625062693.0003,,channel_purpose,"[{""name"": ""star-struck"", ""users"": [""User_0604""], ""count"": 1}, {""name"": ""heart"", ""users"": [""User_0631""], ""count"": 1}]",44,False,False,True,
User_0002,Leadership,phytochemicals,2021-06-30 10:18:41.000500,1625062721.0005,,channel_join,[],5,True,False,True,User_0002
User_0048,Member,phytochemicals,2021-06-30 10:20:32.000700,1625062832.0007,,channel_join,[],5,True,False,True,User_0048
User_0186,Member,phytochemicals,2021-06-30 10:20:32.000900,1625062832.0009,,channel_join,[],5,True,False,True,User_0186
User_0387,Member,phytochemicals,2021-06-30 10:20:33.001100,1625062833.0011,,channel_join,[],5,True,False,True,User_0387
User_0408,Member,phytochemicals,2021-06-30 10:20:33.001300,1625062833.0013,,channel_join,[],5,True,False,True,User_0408
User_0215,Member,phytochemicals,2021-06-30 10:20:33.001500,1625062833.0015,,channel_join,[],5,True,False,True,User_0215
User_0147,Member,phytochemicals,2021-06-30 10:20:33.001700,1625062833.0017,,channel_join,[],5,True,False,True,User_0147
User_0434,Member,phytochemicals,2021-06-30 10:20:33.001900,1625062833.0019,,channel_join,[],5,True,False,True,User_0434
User_0513,Member,phytochemicals,2021-06-30 10:20:33.002100,1625062833.0021,,channel_join,[],5,True,False,True,User_0513
User_0404,Member,phytochemicals,2021-06-30 10:20:33.002300,1625062833.0023,,channel_join,[],5,True,False,True,User_0404
User_0244,Member,phytochemicals,2021-06-30 10:50:21.002700,1625064621.0027,,channel_join,[],5,True,False,True,User_0244
User_0263,Member,phytochemicals,2021-06-30 10:58:02.002900,1625065082.0029,,channel_join,[],5,True,False,True,User_0263
User_0631,Member,phytochemicals,2021-06-30 11:06:04.003000,1625065564.003,,channel_join,[],5,True,False,True,User_0631
User_0067,Member,phytochemicals,2021-06-30 12:32:32.003200,1625070752.0032,,channel_join,[],5,True,False,True,User_0067
User_0070,Leadership,phytochemicals,2021-06-30 13:14:30.003400,1625073270.0034,,channel_join,[],5,True,False,True,User_0070
User_0604,Member,phytochemicals,2021-06-30 17:05:48.003600,1625087148.0036,,channel_join,[],5,True,False,True,User_0604
User_0030,Member,phytochemicals,2021-06-30 17:59:11.003900,1625090351.0039,,channel_join,[],5,True,False,True,User_0030
User_0059,Member,phytochemicals,2021-07-01 01:39:20.004100,1625117960.0041,,channel_join,[],5,True,False,True,User_0059
User_0212,Member,phytochemicals,2021-09-20 05:32:02.040800,1632130322.0408,1631645635.034800,,[],5,True,False,True,User_0598
User_0212,Member,phytochemicals,2021-09-20 19:36:18.042700,1632180978.0427,,,[],87,False,True,True,
User_0212,Member,phytochemicals,2021-09-11 07:32:13.027800,1631359933.0278,,,"[{""name"": ""+1"", ""users"": [""User_0387"", ""User_0002"", ""User_0263"", ""User_0215"", ""User_0408""], ""count"": 5}]",155,False,True,True,
User_0212,Member,phytochemicals,2021-09-01 07:04:10.029300,1630494250.0293,,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0598"", ""User_0030"", ""User_0408"", ""User_0215""], ""count"": 5}]",27,False,False,True,
User_0002,Leadership,phytochemicals,2021-09-01 08:42:50.030400,1630500170.0304,1630500170.030400,,"[{""name"": ""+1"", ""users"": [""User_0212"", ""User_0244"", ""User_0073""], ""count"": 3}]",16,False,False,True,
User_0212,Member,phytochemicals,2021-09-01 08:56:01.030600,1630500961.0306,1630500170.030400,,[],13,False,False,True,
User_0244,Member,phytochemicals,2021-09-01 08:57:27.030900,1630501047.0309,1630500170.030400,,"[{""name"": ""+1"", ""users"": [""User_0002"", ""User_0030""], ""count"": 2}]",7,False,False,True,
User_0212,Member,phytochemicals,2021-09-01 09:01:34.031200,1630501294.0312,1630500170.030400,,"[{""name"": ""+1"", ""users"": [""User_0408"", ""User_0215""], ""count"": 2}]",18,False,False,True,
User_0002,Leadership,phytochemicals,2021-09-01 09:23:48.031500,1630502628.0315,1630500170.030400,,[],8,False,False,True,
User_0408,Member,phytochemicals,2021-09-01 13:18:12.032100,1630516692.0321,1630370446.017700,,[],31,False,False,True,
User_0212,Member,phytochemicals,2021-09-01 13:28:59.032300,1630517339.0323,1630370446.017700,,[],34,True,False,True,User_0408
User_0083,Member,phytochemicals,2021-09-02 01:28:18.033500,1630560498.0335,1630370446.017700,,[],13,False,False,True,
User_0212,Member,phytochemicals,2021-09-14 14:53:55.034800,1631645635.0348,1631645635.034800,,[],102,True,False,True,User_0598
User_0212,Member,phytochemicals,2021-09-13 15:48:09.030000,1631562489.03,,,[],86,True,True,True,
User_0212,Member,phytochemicals,2021-10-01 08:06:53.059900,1633090013.0599,,,"[{""name"": ""+1"", ""users"": [""User_0147""], ""count"": 1}]",143,False,False,True,
User_0212,Member,phytochemicals,2021-10-05 12:26:12.084800,1633451172.0848,,,[],159,False,True,True,
User_0408,Member,phytochemicals,2021-09-22 06:47:58.045300,1632307678.0453,1632273015.044800,,[],14,False,False,True,
User_0408,Member,phytochemicals,2021-09-22 06:49:31.045500,1632307771.0455,1632273015.044800,,[],11,False,False,True,
User_0408,Member,phytochemicals,2021-09-22 06:49:49.045700,1632307789.0457,1632273015.044800,,[],12,False,False,True,
User_0212,Member,phytochemicals,2021-09-22 07:02:41.045900,1632308561.0459,1632273015.044800,,[],41,True,False,True,User_0408
User_0212,Member,phytochemicals,2021-09-22 16:45:01.048700,1632343501.0487,,,"[{""name"": ""+1"", ""users"": [""User_0434"", ""User_0408""], ""count"": 2}]",70,False,False,True,
User_0212,Member,phytochemicals,2021-08-25 07:17:18.043600,1629890238.0436,,,"[{""name"": ""+1"", ""users"": [""User_0215"", ""User_0244"", ""User_0434""], ""count"": 3}]",170,False,False,True,
User_0002,Leadership,phytochemicals,2021-08-25 07:18:46.044300,1629890326.0443,1629890326.044300,,[],16,False,False,True,
User_0212,Member,phytochemicals,2021-08-25 08:36:54.047200,1629895014.0472,,,[],71,False,True,True,
User_0212,Member,phytochemicals,2021-11-03 09:43:16.005500,1635946996.0055,,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0408""], ""count"": 2}, {""name"": ""gccr"", ""users"": [""User_0244"", ""User_0215"", ""User_0408""], ""count"": 3}, {""name"": ""rocket"", ""users"": [""User_0244"", ""User_0408""], ""count"": 2}]",104,False,False,True,
User_0215,Member,phytochemicals,2021-07-07 04:15:36.021800,1625645736.0218,1625576401.020900,,[],26,True,False,True,"User_0083,User_0073"
User_0073,Member,phytochemicals,2021-07-07 04:38:34.022000,1625647114.022,1625576401.020900,,[],18,True,False,True,"User_0215,User_0083"
User_0083,Member,phytochemicals,2021-07-07 04:57:34.023100,1625648254.0231,1625576401.020900,,[],9,False,False,True,
User_0083,Member,phytochemicals,2021-07-07 04:57:50.023600,1625648270.0236,1625576401.020900,,[],6,False,False,True,
User_0215,Member,phytochemicals,2021-07-07 06:33:18.023800,1625653998.0238,1625576401.020900,,[],8,True,False,True,"User_0083,User_0073"
User_0073,Member,phytochemicals,2021-07-07 06:34:12.024000,1625654052.024,1625576401.020900,,[],3,False,False,True,
User_0212,Member,phytochemicals,2021-07-07 08:41:09.024300,1625661669.0243,1625576401.020900,,[],84,False,False,True,
User_0212,Member,phytochemicals,2021-07-07 08:46:19.028000,1625661979.028,,,"[{""name"": ""+1"", ""users"": [""User_0215"", ""User_0244"", ""User_0408"", ""User_0073"", ""User_0147"", ""User_0186""], ""count"": 6}, {""name"": ""heart"", ""users"": [""User_0244"", ""User_0408""], ""count"": 2}]",75,False,True,True,
User_0083,Member,phytochemicals,2021-07-07 08:46:52.028300,1625662012.0283,,,[],1,False,False,True,
User_0215,Member,phytochemicals,2021-07-07 08:55:15.028500,1625662515.0285,1625576401.020900,,[],33,False,False,True,
User_0212,Member,phytochemicals,2021-07-07 09:27:59.028700,1625664479.0287,1625576401.020900,,[],49,False,False,True,
User_0215,Member,phytochemicals,2021-07-07 09:33:25.028900,1625664805.0289,1625576401.020900,,[],31,False,False,True,
User_0212,Member,phytochemicals,2021-07-07 09:42:43.029100,1625665363.0291,1625576401.020900,,[],115,False,False,True,
User_0215,Member,phytochemicals,2021-07-07 09:46:14.029300,1625665574.0293,1625576401.020900,,[],47,False,False,True,
User_0212,Member,phytochemicals,2021-07-07 09:57:17.029500,1625666237.0295,1625576401.020900,,[],29,False,False,True,
User_0387,Member,phytochemicals,2021-10-06 12:36:59.086200,1633538219.0862,,,"[{""name"": ""+1"", ""users"": [""User_0030""], ""count"": 1}]",10,True,False,True,User_0212
User_0408,Member,phytochemicals,2021-10-06 16:35:28.086400,1633552528.0864,1633393485.080000,,[],75,False,False,True,
User_0212,Member,phytochemicals,2021-10-06 16:41:35.086700,1633552895.0867,1633393485.080000,,[],93,True,False,True,User_0408
User_0212,Member,phytochemicals,2021-07-01 06:46:02.010000,1625136362.01,1625136362.010000,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0215"", ""User_0048""], ""count"": 3}, {""name"": ""raised_hands"", ""users"": [""User_0604""], ""count"": 1}]",121,False,True,True,
User_0083,Member,phytochemicals,2021-07-05 09:07:43.011100,1625490463.0111,,channel_join,[],5,True,False,True,User_0083
User_0083,Member,phytochemicals,2021-07-05 09:08:06.011400,1625490486.0114,,,"[{""name"": ""clap"", ""users"": [""User_0212"", ""User_0244"", ""User_0215""], ""count"": 3}, {""name"": ""heart"", ""users"": [""User_0212"", ""User_0244""], ""count"": 2}]",4,False,False,True,
User_0073,Member,phytochemicals,2021-07-05 09:40:37.012200,1625492437.0122,1625492437.012200,,"[{""name"": ""heart"", ""users"": [""User_0244"", ""User_0212"", ""User_0074""], ""count"": 3}, {""name"": ""chart_with_upwards_trend"", ""users"": [""User_0244""], ""count"": 1}]",46,True,False,True,"User_0083,User_0074"
User_0074,Member,phytochemicals,2021-07-05 09:41:07.012400,1625492467.0124,,channel_join,[],5,True,False,True,User_0074
User_0212,Member,phytochemicals,2021-07-05 10:37:53.012900,1625495873.0129,1625492437.012200,,"[{""name"": ""pray"", ""users"": [""User_0074""], ""count"": 1}]",43,False,False,True,
User_0215,Member,phytochemicals,2021-07-05 11:43:42.015600,1625499822.0156,,,"[{""name"": ""heart"", ""users"": [""User_0212"", ""User_0244"", ""User_0074""], ""count"": 3}, {""name"": ""pray"", ""users"": [""User_0212"", ""User_0244""], ""count"": 2}, {""name"": ""+1"", ""users"": [""User_0083""], ""count"": 1}]",29,True,False,True,"User_0083,User_0073"
User_0598,Member,phytochemicals,2021-07-06 01:08:12.018700,1625548092.0187,1625548092.018700,,"[{""name"": ""heart"", ""users"": [""User_0244"", ""User_0074"", ""User_0212"", ""User_0215""], ""count"": 4}]",62,False,False,True,
User_0212,Member,phytochemicals,2021-07-27 09:21:26.035000,1627392086.035,1627392086.035000,,"[{""name"": ""+1"", ""users"": [""User_0387"", ""User_0244"", ""User_0408"", ""User_0604""], ""count"": 4}]",96,False,True,True,
User_0604,Member,phytochemicals,2021-07-28 00:23:09.035600,1627446189.0356,1627392086.035000,,[],15,True,True,True,User_0212
User_0212,Member,phytochemicals,2021-08-30 18:25:29.010900,1630362329.0109,,,[],53,False,False,True,
User_0212,Member,phytochemicals,2021-08-30 20:40:46.017700,1630370446.0177,1630370446.017700,,"[{""name"": ""100"", ""users"": [""User_0030"", ""User_0244"", ""User_0059"", ""User_0215""], ""count"": 4}]",160,False,True,True,
User_0604,Member,phytochemicals,2021-08-30 20:55:06.017800,1630371306.0178,1630370446.017700,,[],16,True,False,True,User_0212
User_0244,Member,phytochemicals,2021-08-30 20:59:27.018200,1630371567.0182,1630370446.017700,,"[{""name"": ""heart_eyes"", ""users"": [""User_0604""], ""count"": 1}, {""name"": ""pray"", ""users"": [""User_0212""], ""count"": 1}]",1,False,False,True,
User_0030,Member,phytochemicals,2021-08-30 21:04:06.018500,1630371846.0185,1630370446.017700,,"[{""name"": ""pray"", ""users"": [""User_0212""], ""count"": 1}, {""name"": ""heart_eyes"", ""users"": [""User_0604""], ""count"": 1}]",3,False,False,True,
User_0212,Member,phytochemicals,2021-08-30 21:07:07.018900,1630372027.0189,1630370446.017700,,"[{""name"": ""+1"", ""users"": [""User_0244""], ""count"": 1}]",16,True,False,True,"User_0244,User_0030"
User_0212,Member,phytochemicals,2021-08-27 05:36:44.006900,1630057004.0069,,,[],137,True,True,True,User_0604
User_0215,Member,phytochemicals,2021-08-27 06:22:28.007000,1630059748.007,1630028236.003000,,[],25,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-08-27 06:52:31.007200,1630061551.0072,1630028236.003000,,[],59,True,False,True,User_0215
User_0215,Member,phytochemicals,2021-08-27 06:53:57.007400,1630061637.0074,1630028236.003000,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",8,False,False,True,
User_0083,Member,phytochemicals,2021-07-15 03:28:41.023300,1626334121.0233,1626295630.022900,,[],50,True,False,True,User_0212
User_0083,Member,phytochemicals,2021-07-15 03:35:57.023500,1626334557.0235,1626295630.022900,,[],23,False,False,True,
User_0212,Member,phytochemicals,2021-07-15 05:52:20.023700,1626342740.0237,1626295630.022900,,[],83,False,False,True,
User_0083,Member,phytochemicals,2021-07-15 07:36:07.024300,1626348967.0243,1626295630.022900,,[],4,False,True,True,
User_0212,Member,phytochemicals,2021-07-15 07:56:03.024600,1626350163.0246,1626295630.022900,,[],39,True,True,True,User_0083
User_0212,Member,phytochemicals,2021-07-15 08:04:20.024900,1626350660.0249,1626295630.022900,,[],29,False,False,True,
User_0212,Member,phytochemicals,2021-07-15 08:29:42.025100,1626352182.0251,1626295630.022900,,[],21,False,False,True,
User_0083,Member,phytochemicals,2021-07-15 08:55:35.029400,1626353735.0294,1626295630.022900,,[],50,False,False,True,
User_0212,Member,phytochemicals,2021-07-15 09:15:30.029600,1626354930.0296,1626295630.022900,,[],61,False,True,True,
User_0215,Member,phytochemicals,2021-07-02 04:27:12.010500,1625214432.0105,1625136362.010000,,"[{""name"": ""+1"", ""users"": [""User_0244""], ""count"": 1}]",29,True,False,True,User_0244
User_0244,Member,phytochemicals,2021-07-02 10:30:22.010800,1625236222.0108,1625136362.010000,,[],8,False,False,True,
User_0598,Member,phytochemicals,2021-09-20 00:22:46.040600,1632111766.0406,1631645635.034800,,[],15,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-09-08 08:35:54.012600,1631104554.0126,,,[],21,True,False,True,User_0598
User_0598,Member,phytochemicals,2021-09-08 09:04:22.015900,1631106262.0159,,,[],49,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-09-08 09:08:10.017800,1631106490.0178,,,[],46,True,False,True,User_0598
User_0002,Leadership,phytochemicals,2021-09-08 10:59:26.018200,1631113166.0182,,,"[{""name"": ""+1"", ""users"": [""User_0030""], ""count"": 1}]",10,False,False,True,
User_0212,Member,phytochemicals,2021-09-08 15:15:26.021800,1631128526.0218,,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0408"", ""User_0147"", ""User_0030"", ""User_0059"", ""User_0387"", ""User_0263""], ""count"": 7}, {""name"": ""pray"", ""users"": [""User_0604"", ""User_0215""], ""count"": 2}]",93,False,True,True,
User_0598,Member,phytochemicals,2021-08-31 03:21:16.019500,1630394476.0195,1630370446.017700,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}, {""name"": ""+1"", ""users"": [""User_0604""], ""count"": 1}]",2,False,False,True,
User_0215,Member,phytochemicals,2021-08-31 05:26:25.019700,1630401985.0197,1630370446.017700,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}, {""name"": ""+1"", ""users"": [""User_0604""], ""count"": 1}]",2,False,False,True,
User_0212,Member,phytochemicals,2021-08-31 11:34:03.022200,1630424043.0222,,,[],49,False,False,True,
User_0434,Member,phytochemicals,2021-08-31 13:38:19.022300,1630431499.0223,1630370446.017700,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}, {""name"": ""+1"", ""users"": [""User_0604""], ""count"": 1}]",1,False,False,True,
User_0212,Member,phytochemicals,2021-08-31 16:27:00.026300,1630441620.0263,,,[],65,False,True,True,
User_0212,Member,phytochemicals,2021-09-17 19:05:01.040100,1631919901.0401,,,[],60,False,True,True,
User_0212,Member,phytochemicals,2021-08-26 21:33:04.000100,1630027984.0001,1629890326.044300,,[],23,True,True,True,User_0002
User_0212,Member,phytochemicals,2021-08-26 21:37:16.003000,1630028236.003,1630028236.003000,,[],40,False,True,True,
User_0244,Member,phytochemicals,2021-11-15 14:46:05.000600,1637005565.0006,1637005565.000600,,[],81,False,False,True,
User_0212,Member,phytochemicals,2021-11-15 14:50:23.000700,1637005823.0007,1637005565.000600,,[],35,True,False,True,User_0244
User_0244,Member,phytochemicals,2021-11-15 14:52:36.000900,1637005956.0009,1637005565.000600,,[],38,False,False,True,
User_0212,Member,phytochemicals,2021-11-15 15:21:58.001100,1637007718.0011,1637005565.000600,,[],5,False,False,True,
User_0212,Member,phytochemicals,2021-11-15 15:22:58.001300,1637007778.0013,1637005565.000600,,[],23,False,False,True,
User_0212,Member,phytochemicals,2021-11-15 15:24:14.001500,1637007854.0015,1637005565.000600,,[],16,False,False,True,
User_0212,Member,phytochemicals,2021-11-15 15:24:43.001700,1637007883.0017,1637005565.000600,,[],5,False,False,True,
User_0244,Member,phytochemicals,2021-11-15 15:25:14.001900,1637007914.0019,1637005565.000600,,"[{""name"": ""pray"", ""users"": [""User_0212""], ""count"": 1}, {""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",5,False,False,True,
User_0212,Member,phytochemicals,2021-11-15 15:27:14.002300,1637008034.0023,1637005565.000600,,"[{""name"": ""joy"", ""users"": [""User_0244"", ""User_0030""], ""count"": 2}, {""name"": ""sob"", ""users"": [""User_0244""], ""count"": 1}, {""name"": ""smiley"", ""users"": [""User_0631""], ""count"": 1}]",10,False,False,True,
User_0212,Member,phytochemicals,2021-08-10 12:03:57.011600,1628611437.0116,1628611437.011600,,[],46,False,True,True,
User_0059,Member,phytochemicals,2021-08-11 01:49:43.015000,1628660983.015,1628611437.011600,,[],51,True,False,True,User_0212
User_0215,Member,phytochemicals,2021-08-11 02:29:27.015200,1628663367.0152,1628611437.011600,,[],11,False,False,True,
User_0212,Member,phytochemicals,2021-07-14 14:03:32.009500,1626285812.0095,1626285812.009500,,"[{""name"": ""heart"", ""users"": [""User_0244""], ""count"": 1}, {""name"": ""100"", ""users"": [""User_0244"", ""User_0030""], ""count"": 2}]",155,False,True,True,
User_0244,Member,phytochemicals,2021-07-14 14:05:35.010200,1626285935.0102,1626285812.009500,,"[{""name"": ""heart"", ""users"": [""User_0212""], ""count"": 1}]",3,False,False,True,
User_0212,Member,phytochemicals,2021-07-14 14:36:19.015400,1626287779.0154,1626287779.015400,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0215""], ""count"": 2}, {""name"": ""heart"", ""users"": [""User_0244""], ""count"": 1}]",119,False,True,True,
User_0244,Member,phytochemicals,2021-07-14 14:38:17.016400,1626287897.0164,1626287779.015400,,[],13,False,False,True,
User_0212,Member,phytochemicals,2021-07-14 14:54:04.016800,1626288844.0168,1626287779.015400,,[],10,True,False,True,User_0244
